,title,region,region_name,price_title,property_size,bedrooms,bathrooms,furnishing,boosted,state,price_m2
348,"4bdrm Duplex in Sumit Estate, Back, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,190000000.0,600,4,5,Unfurnished,1,Abuja,316667.0
349,4bdrm Duplex in Agip Estate Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,250000000.0,465,4,6,Semi-furnished,1,Rivers,537634.0
350,Furnished 4bdrm Duplex in Lugbe District for sale,"Abuja (FCT), Lugbe District",Lugbe District,450000000.0,500,4,5,Furnished,1,Abuja,900000.0
351,"4bdrm Duplex in Royal Pine Orchid, Chevron for sale","Lekki, Chevron",Chevron,230000000.0,320,4,4,Semi-furnished,1,Lagos,718750.0
352,5bdrm Duplex in Royal Pine Orchid for sale,"Lekki, Chevron",Chevron,300000000.0,300,5,5,Semi-furnished,1,Lagos,1000000.0
353,4bdrm Duplex in Abraham Adesanya Estate for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,175000000.0,600,4,5,Unfurnished,1,Lagos,291667.0
354,2bdrm Apartment in Chevron for sale,"Lekki, Chevron",Chevron,85000000.0,300,2,2,Semi-furnished,1,Lagos,283333.0
355,"Furnished 4bdrm Duplex in Aqua View Estate, Ogudu GRA for sale","Ogudu, Ogudu GRA",Ogudu GRA,210000000.0,400,4,4,Furnished,1,Lagos,525000.0
356,4bdrm Duplex in Ikeja Lagos for sale,"Lagos State, Ikeja",Ikeja,350000000.0,250,4,4,Semi-furnished,1,Lagos,1400000.0
357,"4bdrm Bungalow in Awoyaya Estate,, Jericho for sale","Ibadan, Jericho",Jericho,70000000.0,450,4,5,Unfurnished,1,Oyo,155556.0
358,"7bdrm Bungalow in Fha By Fidelity, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,100000000.0,850,7,8,Unfurnished,1,Abuja,117647.0
359,"4bdrm Duplex in In A Tarred Estate, Galadimawa for sale","Abuja (FCT), Galadimawa",Galadimawa,450000000.0,700,4,5,Unfurnished,1,Abuja,642857.0
360,2bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,290000000.0,1000,2,2,Unfurnished,1,Lagos,290000.0
361,"4bdrm Duplex in Secured Area, Maryland for sale","Lagos State, Maryland",Maryland,320000000.0,290,4,4,Semi-furnished,1,Lagos,1103448.0
362,4bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,162000000.0,1700,4,4,Unfurnished,1,Abuja,95294.0
363,"2bdrm House in Lily Estate, Ajangbadi for sale","Ojo, Ajangbadi",Ajangbadi,25000000.0,110,2,2,Semi-furnished,0,Lagos,227273.0
364,Furnished 4bdrm Bungalow in Erunwe for sale,"Ikorodu, Erunwe",Erunwe,150000000.0,771,4,4,Furnished,1,Lagos,194553.0
365,"6bdrm Duplex in Airforce Estate, Akobo for sale","Ibadan, Akobo",Akobo,200000000.0,500,6,7,Semi-furnished,1,Oyo,400000.0
366,"6bdrm Penthouse in Kolapo Ishola Gra, Akobo for sale","Ibadan, Akobo",Akobo,450000000.0,450,6,7,Unfurnished,1,Oyo,1000000.0
367,"5bdrm Duplex in Rainbow Estate,, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,265000000.0,465,5,6,Semi-furnished,1,Rivers,569892.0
368,2bdrm Apartment in Oniru Victoria for sale,"Lagos State, Victoria Island",Victoria Island,290000000.0,1000,2,2,Unfurnished,1,Lagos,290000.0
369,3bdrm Bungalow in Oluyole Estate for sale,"Ibadan, Oluyole Estate",Oluyole Estate,80000000.0,850,3,3,Unfurnished,1,Oyo,94118.0
370,"3bdrm Block of Flats in Secured Area, Yaba for sale","Lagos State, Yaba",Yaba,145000000.0,600,3,3,Semi-furnished,1,Lagos,241667.0
371,6bdrm Duplex in Benin City for sale,"Edo State, Benin City",Benin City,250000000.0,900,6,7,Semi-furnished,1,Edo,277778.0
372,4bdrm Duplex in Magodo Phase 1 for sale,"Magodo, GRA Phase 1",GRA Phase 1,350000000.0,250,4,4,Semi-furnished,1,Lagos,1400000.0
373,4bdrm Duplex in Adeniyi Jones Ikeja for sale,"Lagos State, Ikeja",Ikeja,420000000.0,300,4,4,Semi-furnished,1,Lagos,1400000.0
374,Furnished 4bdrm Bungalow in Enugu for sale,"Enugu State, Enugu",Enugu,70000000.0,450,4,4,Furnished,1,Enugu,155556.0
375,Furnished 2bdrm Block of Flats in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,90000000.0,600,2,2,Furnished,1,Lagos,150000.0
376,"4bdrm Duplex in Model City Estate, Ojoo for sale","Ibadan, Ojoo",Ojoo,47500000.0,1600,4,5,Unfurnished,1,Oyo,29688.0
377,"Furnished 4bdrm Duplex in Orchid Estate, Chevron for sale","Lekki, Chevron",Chevron,205000000.0,750,4,4,Furnished,1,Lagos,273333.0
378,"5bdrm Duplex in Opp Games Village, Kaura for sale","Abuja (FCT), Kaura",Kaura,500000000.0,450,5,6,Unfurnished,1,Abuja,1111111.0
379,4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,110000000.0,600,4,4,Unfurnished,1,Lagos,183333.0
380,"4bdrm Duplex in Chevron, Lekki for sale","Lekki, Chevron",Chevron,400000000.0,650,4,5,Semi-furnished,1,Lagos,615385.0
381,5bdrm Duplex in Victory Estate Off for sale,"Rivers State, Port-Harcourt",Port-Harcourt,280000000.0,989,5,5,Semi-furnished,1,Rivers,283114.0
382,"Furnished 4bdrm Duplex in Happy Beat Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,250000000.0,423,4,4,Furnished,1,Rivers,591017.0
383,"20bdrm Block of Flats in Kajola Estate, Iwo Road for sale","Ibadan, Iwo Road",Iwo Road,40000000.0,750,20,15,Unfurnished,1,Oyo,53333.0
384,"4bdrm Bungalow in In Na Estate Along, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,85000000.0,600,4,5,Unfurnished,1,Abuja,141667.0
385,"4bdrm Duplex in Precise Estate, Apo for sale","Abuja (FCT), Apo District",Apo District,280000000.0,730,4,5,Unfurnished,1,Abuja,383562.0
386,4bdrm Duplex in Gwarinpa for sale,"Abuja (FCT), Gwarinpa",Gwarinpa,350000000.0,1000,4,5,Semi-furnished,1,Abuja,350000.0
387,5bdrm Duplex in Ikate Lekki Lagos for sale,"Lekki, Ikate",Ikate,550000000.0,1000,5,5,Unfurnished,1,Lagos,550000.0
388,"Furnished 6bdrm Duplex in Lily Estate, Enugu for sale","Enugu State, Enugu",Enugu,500000000.0,1000,6,7,Furnished,1,Enugu,500000.0
389,Furnished 5bdrm Duplex in Elimbu for sale,"Port-Harcourt, Elimbu",Elimbu,140000000.0,600,5,6,Furnished,1,Rivers,233333.0
390,5bdrm Mansion in Lekki Ikota County for sale,"Lekki, Ikota",Ikota,420000000.0,400,5,6,Unfurnished,1,Lagos,1050000.0
391,"Furnished 4bdrm Duplex in Eneka Link Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,200000000.0,465,4,4,Furnished,1,Rivers,430108.0
392,5bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,350000000.0,600,5,6,Unfurnished,1,Abuja,583333.0
393,"5bdrm Bungalow in Doctor'S Court, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,45000000.0,600,5,6,Unfurnished,1,Abuja,75000.0
394,4bdrm Bungalow in Owerri-Aba Road for sale,"Imo State, Owerri",Owerri,49500000.0,464,4,5,Semi-furnished,1,Imo,106681.0
395,5bdrm Duplex in Kaura for sale,"Abuja (FCT), Kaura",Kaura,250000000.0,500,5,6,Unfurnished,1,Abuja,500000.0
396,Furnished 2bdrm Block of Flats in Ayobo for sale,"Ipaja, Ayobo",Ayobo,165000000.0,600,2,2,Furnished,1,Lagos,275000.0
397,Furnished 3bdrm Block of Flats in Ikotun/Igando for sale,"Lagos State, Ikotun/Igando",Ikotun/Igando,110000000.0,600,3,3,Furnished,1,Lagos,183333.0
398,"Furnished 3bdrm Block of Flats in Mercy Land Estate, Baruwa for sale","Ipaja, Baruwa",Baruwa,110000000.0,600,3,3,Furnished,1,Lagos,183333.0
399,"5bdrm Duplex in Engr Lere Adigun Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,530000000.0,650,5,5,Unfurnished,1,Oyo,815385.0
400,3bdrm Apartment in Lekki for sale,"Lagos State, Lekki",Lekki,250000000.0,600,3,3,Unfurnished,1,Lagos,416667.0
401,Furnished 4bdrm Duplex in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,180000000.0,400,4,4,Furnished,1,Lagos,450000.0
402,Furnished 2bdrm Apartment in Igbo-efon for sale,"Lekki, Igbo-efon",Igbo-efon,120000000.0,500,2,2,Furnished,1,Lagos,240000.0
403,Furnished 4bdrm Duplex in Ifako-Ijaiye for sale,"Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,200000000.0,500,4,4,Furnished,1,Lagos,400000.0
404,4bdrm Duplex in Ikeja for sale,"Lagos State, Ikeja",Ikeja,500000000.0,300,4,4,Unfurnished,1,Lagos,1666667.0
405,Furnished 3bdrm Bungalow in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,20000000.0,300,3,3,Furnished,1,Ogun,66667.0
406,"Furnished 3bdrm Duplex in Carlton Gate Estate, Akobo for sale","Ibadan, Akobo",Akobo,160000000.0,250,3,4,Furnished,1,Oyo,640000.0
407,9bdrm Mansion in Guzape Diplomatic for sale,"Abuja (FCT), Guzape District",Guzape District,3000000.0,2000,9,10,Semi-furnished,1,Abuja,1500.0
408,2bdrm Block of Flats in Durumi for sale,"Abuja (FCT), Durumi",Durumi,80000000.0,500,2,3,Unfurnished,1,Abuja,160000.0
409,"4bdrm Duplex in Shell Corperative, for sale","Rivers State, Port-Harcourt",Port-Harcourt,220000000.0,465,4,6,Semi-furnished,1,Rivers,473118.0
410,5bdrm Duplex in Atlantic Estate for sale,"Lagos State, Lekki",Lekki,550000000.0,500,5,5,Semi-furnished,1,Lagos,1100000.0
411,2bdrm Duplex in Abraham Adesanya for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,90000000.0,114,2,2,Semi-furnished,1,Lagos,789474.0
412,"4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,220000000.0,465,4,4,Semi-furnished,1,Rivers,473118.0
413,"Furnished 5bdrm Duplex in Highcastle Estate, Ipaja / Ipaja for sale","Ipaja, Ipaja / Ipaja",Ipaja / Ipaja,220000000.0,520,5,5,Furnished,1,Lagos,423077.0
414,"Furnished 3bdrm Bungalow in Peace Estate, Baruwa for sale","Ipaja, Baruwa",Baruwa,68000000.0,400,3,3,Furnished,1,Lagos,170000.0
415,4bdrm Duplex in Around Apo Mechanic for sale,"Abuja (FCT), Apo District",Apo District,210000000.0,400,4,5,Unfurnished,1,Abuja,525000.0
416,4bdrm Bungalow in Egbelu Off-Ada for sale,"Rivers State, Port-Harcourt",Port-Harcourt,135000000.0,465,4,6,Semi-furnished,1,Rivers,290323.0
417,"3bdrm Bungalow in Abdulsalam Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,83000000.0,500,3,3,Unfurnished,1,Oyo,166000.0
418,"4bdrm Duplex in Ikota Villa Estate, for sale","Lekki, Ikota",Ikota,100000000.0,1000,4,4,Unfurnished,1,Lagos,100000.0
419,Furnished 3bdrm Bungalow in Iragon Ikoga Mowo for sale,"Lagos State, Badagry",Badagry,30000000.0,700,3,3,Furnished,1,Lagos,42857.0
420,"Furnished 5bdrm Duplex in Independent Layout, Enugu for sale","Enugu State, Enugu",Enugu,340000000.0,500,5,6,Furnished,1,Enugu,680000.0
421,5bdrm Duplex in Chevron Lekki for sale,"Lagos State, Lekki",Lekki,550000000.0,430,5,5,Semi-furnished,1,Lagos,1279070.0
422,"2bdrm Apartment in Ajah, Lekki Gardens Estate for sale","Ajah, Lekki Gardens Estate",Lekki Gardens Estate,52000000.0,500,2,3,Semi-furnished,1,Lagos,104000.0
423,Furnished 5bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,300000000.0,520,5,5,Furnished,1,Lagos,576923.0
424,"5bdrm Duplex in Emene, Enugu for sale","Enugu State, Enugu",Enugu,215000000.0,500,5,5,Semi-furnished,1,Enugu,430000.0
425,Furnished 4bdrm Duplex in Ire Akare Estate for sale,"Isolo, Ire Akari",Ire Akari,180000000.0,600,4,4,Furnished,1,Lagos,300000.0
426,Furnished 4bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,230000000.0,400,4,4,Furnished,1,Lagos,575000.0
427,"Furnished 4bdrm Bungalow in In An Estate, Back, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,100000000.0,500,4,5,Furnished,1,Abuja,200000.0
428,"3bdrm Duplex in Orchid, Chevron for sale","Lekki, Chevron",Chevron,160000000.0,250,3,3,Unfurnished,1,Lagos,640000.0
429,4bdrm Duplex in Shell Co Operative for sale,"Rivers State, Port-Harcourt",Port-Harcourt,250000000.0,430,4,4,Semi-furnished,1,Rivers,581395.0
430,Furnished 4bdrm Duplex in Surulere for sale,"Lagos State, Surulere",Surulere,250000000.0,500,4,4,Furnished,1,Lagos,500000.0
431,"4bdrm Duplex in River Park Estate, for sale","Abuja (FCT), Lugbe District",Lugbe District,320000000.0,450,4,5,Unfurnished,1,Abuja,711111.0
432,2bdrm Block of Flats in Garki Main for sale,"Jigawa State, Garki",Garki,75000000.0,180,2,1,Unfurnished,1,Jigawa,416667.0
433,"2bdrm Block of Flats in Street, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,85000000.0,650,2,2,Semi-furnished,1,Lagos,130769.0
434,"Furnished 4bdrm Duplex in Valley, Gra, Enugu for sale","Enugu State, Enugu",Enugu,149000000.0,500,4,5,Furnished,1,Enugu,298000.0
435,3bdrm Block of Flats in Mbora for sale,"Abuja (FCT), Mbora",Mbora,90000000.0,350,3,4,Unfurnished,1,Abuja,257143.0
436,5bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,180000000.0,500,5,5,Semi-furnished,1,Enugu,360000.0
437,4bdrm Duplex in Enugu for sale,"Enugu State, Enugu",Enugu,190000000.0,450,4,4,Semi-furnished,1,Enugu,422222.0
438,"2bdrm Apartment in Bera Estate, Akobo for sale","Ibadan, Akobo",Akobo,80000000.0,300,2,3,Unfurnished,1,Oyo,266667.0
439,2bdrm Apartment in Gaduwa Axis for sale,"Abuja (FCT), Gaduwa",Gaduwa,85000000.0,1500,2,3,Unfurnished,1,Abuja,56667.0
440,"5bdrm Duplex in Ministry Of Works., Mabushi for sale","Abuja (FCT), Mabushi",Mabushi,480000000.0,450,5,6,Unfurnished,1,Abuja,1066667.0
441,"4bdrm Duplex in Kolapo Ishola Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,240000000.0,450,4,4,Unfurnished,1,Oyo,533333.0
442,"4bdrm Duplex in Secured Area, Abule Egba for sale","Lagos State, Abule Egba",Abule Egba,130000000.0,300,4,4,Semi-furnished,1,Lagos,433333.0
443,"Furnished 7bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,490000000.0,1000,7,8,Furnished,1,Enugu,490000.0
444,"3bdrm Bungalow in Ogbogoro Unity, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,45000000.0,465,3,3,Semi-furnished,1,Rivers,96774.0
445,Furnished 3bdrm Block of Flats in Cele for sale,"Isolo, Cele",Cele,95000000.0,600,3,3,Furnished,1,Lagos,158333.0
446,"4bdrm Bungalow in Niyi Ishola Estate, Akala Express for sale","Ibadan, Akala Express",Akala Express,85000000.0,550,4,5,Semi-furnished,1,Oyo,154545.0
447,3bdrm Apartment in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,145000000.0,200,3,4,Semi-furnished,1,Abuja,725000.0
448,3bdrm Block of Flats in Eliozu Eneka Link for sale,"Rivers State, Port-Harcourt",Port-Harcourt,250000000.0,924,3,4,Semi-furnished,1,Rivers,270563.0
449,"4bdrm Duplex in Ologuneru, Ibadan for sale","Oyo State, Ibadan",Ibadan,65000000.0,450,4,4,Unfurnished,1,Oyo,144444.0
450,"4bdrm Duplex in Orchid Road Call To, Chevron for sale","Lekki, Chevron",Chevron,300000000.0,311,4,4,Semi-furnished,1,Lagos,964630.0
451,Furnished 12bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,65000000.0,450,12,8,Furnished,1,Edo,144444.0
452,Furnished 5bdrm Duplex in Rumuodara for sale,"Port-Harcourt, Rumuodara",Rumuodara,250000000.0,1350,5,6,Furnished,1,Rivers,185185.0
453,"5bdrm Duplex in Amazing Grace Estate, Agege for sale","Lagos State, Agege",Agege,330000000.0,500,5,5,Semi-furnished,1,Lagos,660000.0
454,Furnished 2bdrm Block of Flats in Baruwa for sale,"Ipaja, Baruwa",Baruwa,180000000.0,600,2,2,Furnished,1,Lagos,300000.0
455,"3bdrm Bungalow in Oloola Estate, Akala Express for sale","Ibadan, Akala Express",Akala Express,43650000.0,500,3,4,Unfurnished,1,Oyo,87300.0
456,"4bdrm Duplex in Nut, In An Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,90000000.0,400,4,5,Unfurnished,1,Abuja,225000.0
457,"3bdrm Apartment in Kabusa Gardens, Dakwo District for sale","Abuja (FCT), Dakwo District",Dakwo District,160000000.0,250,3,4,Unfurnished,1,Abuja,640000.0
458,"Furnished 4bdrm Duplex in Independent Layout, Enugu for sale","Enugu State, Enugu",Enugu,300000000.0,500,4,5,Furnished,1,Enugu,600000.0
459,3bdrm Apartment in Abraham Adesanya for sale,"Ajah, Abraham Adesanya Estate",Abraham Adesanya Estate,90000000.0,331,3,3,Unfurnished,1,Lagos,271903.0
460,4bdrm Duplex in Yemoja Estate. for sale,"Ibadan, Oluyole Estate",Oluyole Estate,385000000.0,600,4,5,Semi-furnished,1,Oyo,641667.0
461,3bdrm Apartment in Main Wuye for sale,"Abuja (FCT), Wuye",Wuye,155000000.0,180,3,4,Semi-furnished,1,Abuja,861111.0
462,"Furnished 4bdrm Bungalow in Nta Road, Mgbuoba, for sale","Rivers State, Port-Harcourt",Port-Harcourt,100000000.0,465,4,5,Furnished,1,Rivers,215054.0
463,4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,370000000.0,500,4,5,Unfurnished,1,Abuja,740000.0
464,"4bdrm Duplex in Bashorun Housing, Ibadan for sale","Oyo State, Ibadan",Ibadan,130000000.0,600,4,4,Unfurnished,1,Oyo,216667.0
465,2bdrm Apartment in Victoria Island for sale,"Lagos State, Victoria Island",Victoria Island,370000000.0,1000,2,2,Unfurnished,1,Lagos,370000.0
466,5bdrm Duplex in Alakia for sale,"Ibadan, Alakia",Alakia,60000000.0,600,5,5,Unfurnished,1,Oyo,100000.0
467,"4bdrm Duplex in Secured Area, Yaba for sale","Lagos State, Yaba",Yaba,200000000.0,308,4,4,Semi-furnished,1,Lagos,649351.0
468,Furnished 2bdrm Block of Flats in Ogba for sale,"Lagos State, Ogba",Ogba,220000000.0,540,2,2,Furnished,1,Lagos,407407.0
469,Furnished 4bdrm Duplex in Maryland for sale,"Lagos State, Maryland",Maryland,550000000.0,520,4,4,Furnished,1,Lagos,1057692.0
470,4bdrm Duplex in Palm Garden Estate for sale,"Ibadan, Oluyole Estate",Oluyole Estate,185000000.0,600,4,5,Semi-furnished,1,Oyo,308333.0
471,2bdrm Apartment in Life Camp District for sale,"Gwarinpa, Life Camp",Life Camp,110000000.0,150,2,3,Unfurnished,1,Abuja,733333.0
472,"5bdrm Duplex in Rukpukulusi New, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,320000000.0,320,5,6,Unfurnished,1,Rivers,1000000.0
473,"1bdrm Block of Flats in Atoyebi Court ,, Ibadan for sale","Oyo State, Ibadan",Ibadan,12000000.0,800,1,1,Unfurnished,1,Oyo,15000.0
474,5bdrm Apartment in Ikota Lekki Lagos for sale,"Lekki, Ikota",Ikota,460000000.0,1000,5,5,Unfurnished,1,Lagos,460000.0
475,Furnished 5bdrm Duplex in Ayobo for sale,"Ipaja, Ayobo",Ayobo,260000000.0,600,5,5,Furnished,1,Lagos,433333.0
476,"4bdrm Duplex in Kolapo Ishola Gra, Akobo for sale","Ibadan, Akobo",Akobo,270000000.0,400,4,5,Unfurnished,1,Oyo,675000.0
477,"4bdrm Duplex in Penthouse Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,230000000.0,550,4,5,Unfurnished,1,Abuja,418182.0
478,"4bdrm Duplex in Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,350000000.0,300,4,4,Semi-furnished,1,Lagos,1166667.0
479,5bdrm House in Lekki for sale,"Lagos State, Lekki",Lekki,380000000.0,600,5,5,Unfurnished,1,Lagos,633333.0
480,Furnished 2bdrm Bungalow in Ayobo for sale,"Ipaja, Ayobo",Ayobo,50000000.0,600,2,2,Furnished,1,Lagos,83333.0
481,Furnished 3bdrm Block of Flats in Egbeda for sale,"Alimosho, Egbeda",Egbeda,200000000.0,600,3,3,Furnished,1,Lagos,333333.0
482,"3bdrm Bungalow in Ìgbàgbọ Estate, Akobo for sale","Ibadan, Akobo",Akobo,48500000.0,500,3,4,Semi-furnished,1,Oyo,97000.0
483,"4bdrm Duplex in Unity Estate, Eleyele for sale","Ibadan, Eleyele",Eleyele,90000000.0,600,4,5,Semi-furnished,1,Oyo,150000.0
484,3bdrm Apartment in Jabi Lakeside for sale,"Abuja (FCT), Jabi",Jabi,400000000.0,1200,3,4,Unfurnished,1,Abuja,333333.0
485,"5bdrm Duplex in Oluyole Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,250000000.0,650,5,5,Unfurnished,1,Oyo,384615.0
486,"4bdrm Duplex in Secured Estate, Omole Phase 1 for sale","Ikeja, Omole Phase 1",Omole Phase 1,500000000.0,430,4,4,Semi-furnished,1,Lagos,1162791.0
487,4bdrm Bungalow in FHA for sale,"Lugbe District, FHA",FHA,190000000.0,600,4,5,Semi-furnished,1,Abuja,316667.0
488,5bdrm Duplex in Rainbow Estate Trans for sale,"Rivers State, Port-Harcourt",Port-Harcourt,260000000.0,650,5,5,Semi-furnished,1,Rivers,400000.0
489,2bdrm Apartment in Ikeja for sale,"Lagos State, Ikeja",Ikeja,190000000.0,700,2,2,Unfurnished,1,Lagos,271429.0
490,4bdrm Duplex in Ikoyi for sale,"Lagos State, Ikoyi",Ikoyi,450000000.0,1000,4,4,Unfurnished,1,Lagos,450000.0
491,"3bdrm Bungalow in Peculiar Estate, Akobo for sale","Ibadan, Akobo",Akobo,45000000.0,534,3,4,Semi-furnished,1,Oyo,84270.0
492,Furnished 3bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,150000000.0,750,3,4,Furnished,1,Lagos,200000.0
493,4bdrm Duplex in Trinity Garden for sale,"Rivers State, Port-Harcourt",Port-Harcourt,350000000.0,1150,4,5,Semi-furnished,1,Rivers,304348.0
494,"4bdrm Duplex in Secured Area, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,220000000.0,300,4,4,Semi-furnished,1,Lagos,733333.0
495,5bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,290000000.0,500,5,6,Semi-furnished,1,Lagos,580000.0
496,4bdrm Duplex in Zone B for sale,"Apo District, Zone B",Zone B,200000000.0,370,4,5,Unfurnished,1,Abuja,540541.0
497,"6bdrm Duplex in Chime, Enugu for sale","Enugu State, Enugu",Enugu,320000000.0,750,6,6,Semi-furnished,1,Enugu,426667.0
498,"Furnished 4bdrm Duplex in Estate, Ojodu for sale","Lagos State, Ojodu",Ojodu,300000000.0,300,4,4,Furnished,1,Lagos,1000000.0
499,"4bdrm Duplex in Estate, Isheri North for sale","Ojodu, Isheri North",Isheri North,155000000.0,450,4,4,Semi-furnished,1,Lagos,344444.0
500,5bdrm Duplex in Malami Estate for sale,"Ibadan, Oluyole Estate",Oluyole Estate,300000000.0,600,5,6,Semi-furnished,1,Oyo,500000.0
501,"3bdrm Apartment in Dma Estate, Lokogoma for sale","Abuja (FCT), Lokogoma",Lokogoma,140000000.0,800,3,4,Unfurnished,1,Abuja,175000.0
502,"5bdrm Duplex in Secured Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,450000000.0,300,5,5,Semi-furnished,1,Lagos,1500000.0
503,4bdrm Duplex in Kado for sale,"Abuja (FCT), Kado",Kado,300000000.0,400,4,5,Unfurnished,1,Abuja,750000.0
504,"Furnished 4bdrm Duplex in Okupe Estate, Maryland for sale","Lagos State, Maryland",Maryland,450000000.0,560,4,4,Furnished,1,Lagos,803571.0
505,"5bdrm Duplex in Centenary, Enugu for sale","Enugu State, Enugu",Enugu,220000000.0,480,5,5,Semi-furnished,1,Enugu,458333.0
506,"Furnished 5bdrm Duplex in Amzing Grace Estate, New Oko Oba for sale","Agege, New Oko Oba",New Oko Oba,330000000.0,600,5,5,Furnished,1,Lagos,550000.0
507,"Furnished 3bdrm Duplex in High Castle Estate, Boys Town for sale","Ipaja, Boys Town",Boys Town,125000000.0,600,3,3,Furnished,1,Lagos,208333.0
508,"3bdrm Apartment in In An Estate By Game, Kaura for sale","Abuja (FCT), Kaura",Kaura,125000000.0,1000,3,4,Unfurnished,1,Abuja,125000.0
509,"3bdrm Duplex in Secured Area, Ifako-Ogba for sale","Ogba, Ifako-Ogba",Ifako-Ogba,130000000.0,270,3,3,Semi-furnished,1,Lagos,481481.0
510,5bdrm Duplex in Akobo for sale,"Ibadan, Akobo",Akobo,450000000.0,600,5,5,Unfurnished,1,Oyo,750000.0
511,3bdrm Duplex in Ikeja for sale,"Lagos State, Ikeja",Ikeja,155000000.0,600,3,3,Unfurnished,1,Lagos,258333.0
512,Furnished 3bdrm Apartment in Lekki Phase 1 for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,355000000.0,350,3,3,Furnished,1,Lagos,1014286.0
513,Furnished 5bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,60000000.0,900,5,5,Furnished,1,Edo,66667.0
514,5bdrm Duplex in Magodo Phase 2 for sale,"Magodo, GRA Phase 2 Shangisha",GRA Phase 2 Shangisha,550000000.0,350,5,6,Semi-furnished,1,Lagos,1571429.0
515,Furnished 5bdrm Duplex in Maryland for sale,"Lagos State, Maryland",Maryland,550000000.0,520,5,5,Furnished,1,Lagos,1057692.0
516,10bdrm Block of Flats in Anfani Main Road for sale,"Ibadan, Rind Road",Rind Road,65000000.0,600,10,6,Unfurnished,1,Oyo,108333.0
517,4bdrm Duplex in Reef Court Estate for sale,"Rivers State, Port-Harcourt",Port-Harcourt,320000000.0,320,4,5,Semi-furnished,1,Rivers,1000000.0
518,4bdrm Duplex in Omole Phase 2 for sale,"Ikeja, Omole Phase 2",Omole Phase 2,250000000.0,250,4,4,Semi-furnished,1,Lagos,1000000.0
519,5bdrm Duplex in Katampe for sale,"Katampe, Katampe (Main)",Katampe (Main),180000000.0,500,5,6,Unfurnished,1,Abuja,360000.0
520,5bdrm Duplex in Ikota G.R.A for sale,"Lekki, Ikota",Ikota,420000000.0,221,5,5,Semi-furnished,1,Lagos,1900452.0
521,"5bdrm Duplex in Majesty Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,160000000.0,500,5,5,Semi-furnished,1,Rivers,320000.0
